lat,lon,population
37.55416667,-121.9958333,3040
37.55416667,-121.9875,3776
37.55416667,-121.9791667,3686
37.55416667,-121.9708333,3076
37.55416667,-121.9625,772
37.55416667,-121.9541667,825
37.55416667,-121.9458333,1735
37.55416667,-121.9375,416
37.55416667,-121.9291667,3
37.55416667,-121.9208333,60
37.55416667,-121.9125,24
37.55416667,-121.9041667,1
37.54583333,-122.4125,0
37.54583333,-122.4041667,0
37.54583333,-122.3958333,0
37.54583333,-122.3875,0
37.54583333,-122.3791667,3
37.54583333,-122.3708333,352
37.54583333,-122.3625,445
37.54583333,-122.3541667,332
37.54583333,-122.3458333,137
37.54583333,-122.3375,585
37.54583333,-122.3291667,1010
37.54583333,-122.3208333,1978
37.54583333,-122.3125,2524
37.54583333,-122.3041667,2853
37.54583333,-122.2958333,2044
37.54583333,-122.2875,2517
37.54583333,-122.2791667,1874
37.54583333,-122.2708333,2091
37.54583333,-122.2625,1606
37.54583333,-122.2541667,683
37.54583333,-122.2458333,335
37.54583333,-122.2375,1339
37.54583333,-122.2291667,218
37.54583333,-122.2208333,12
37.54583333,-122.1208333,0
37.54583333,-122.1125,0
37.54583333,-122.1041667,0
37.54583333,-122.0958333,0
37.54583333,-122.0875,0
37.54583333,-122.0791667,14
37.54583333,-122.0708333,163
37.54583333,-122.0625,348
37.54583333,-122.0541667,1234
37.54583333,-122.0458333,2294
37.54583333,-122.0375,1617
37.54583333,-122.0291667,2035
37.54583333,-122.0208333,1477
37.54583333,-122.0125,1803
37.54583333,-122.0041667,1592
37.54583333,-121.9958333,1841
37.54583333,-121.9875,2272
37.54583333,-121.9791667,4063
37.54583333,-121.9708333,2542
37.54583333,-121.9625,546
37.54583333,-121.9541667,815
37.54583333,-121.9458333,1319
37.54583333,-121.9375,2751
37.54583333,-121.9291667,443
37.54583333,-121.9208333,48
37.54583333,-121.9125,9
37.54583333,-121.9041667,0
37.54583333,-121.8958333,0
37.5375,-122.4041667,0
37.5375,-122.3958333,0
37.5375,-122.3875,4
37.5375,-122.3791667,0
37.5375,-122.3708333,24
37.5375,-122.3625,271
37.5375,-122.3541667,422
37.5375,-122.3458333,335
37.5375,-122.3375,1258
37.5375,-122.3291667,1619
37.5375,-122.3208333,1298
37.5375,-122.3125,1827
37.5375,-122.3041667,3222
37.5375,-122.2958333,2384
37.5375,-122.2875,2424
37.5375,-122.2791667,1569
37.5375,-122.2708333,1777
37.5375,-122.2625,1385
37.5375,-122.2541667,1053
37.5375,-122.2458333,1444
37.5375,-122.2375,1901
37.5375,-122.2291667,71
37.5375,-122.2208333,96
37.5375,-122.2125,61
37.5375,-122.2041667,36
37.5375,-122.1125,0
37.5375,-122.1041667,0
37.5375,-122.0958333,0
37.5375,-122.0875,0
37.5375,-122.0791667,9
37.5375,-122.0708333,23
37.5375,-122.0625,458
37.5375,-122.0541667,1782
37.5375,-122.0458333,1742
37.5375,-122.0375,2648
37.5375,-122.0291667,2318
37.5375,-122.0208333,1653
37.5375,-122.0125,1300
37.5375,-122.0041667,1386
37.5375,-121.9958333,1833
37.5375,-121.9875,2601
37.5375,-121.9791667,2625
37.5375,-121.9708333,2731
37.5375,-121.9625,2807
37.5375,-121.9541667,1854
37.5375,-121.9458333,2157
37.5375,-121.9375,1208
37.5375,-121.9291667,1099
37.5375,-121.9208333,1397
37.5375,-121.9125,57
37.5375,-121.9041667,0
37.5375,-121.8958333,5
37.5375,-121.8875,0
37.52916667,-122.4041667,0
37.52916667,-122.3958333,0
37.52916667,-122.3875,0
37.52916667,-122.3791667,0
37.52916667,-122.3708333,1
37.52916667,-122.3625,49
37.52916667,-122.3541667,497
37.52916667,-122.3458333,537
37.52916667,-122.3375,747
37.52916667,-122.3291667,1516
37.52916667,-122.3208333,864
37.52916667,-122.3125,2923
37.52916667,-122.3041667,1949
37.52916667,-122.2958333,2722
37.52916667,-122.2875,2496
37.52916667,-122.2791667,2053
37.52916667,-122.2708333,713
37.52916667,-122.2625,8989
37.52916667,-122.2541667,1119
37.52916667,-122.2458333,808
37.52916667,-122.2375,107
37.52916667,-122.2291667,21
37.52916667,-122.2208333,108
37.52916667,-122.2125,80
37.52916667,-122.2041667,59
37.52916667,-122.1125,0
37.52916667,-122.1041667,0
37.52916667,-122.0958333,0
37.52916667,-122.0875,2
37.52916667,-122.0791667,0
37.52916667,-122.0708333,7
37.52916667,-122.0625,51
37.52916667,-122.0541667,888
37.52916667,-122.0458333,2230
37.52916667,-122.0375,2261
37.52916667,-122.0291667,1714
37.52916667,-122.0208333,1264
37.52916667,-122.0125,1673
37.52916667,-122.0041667,1167
37.52916667,-121.9958333,1828
37.52916667,-121.9875,2449
37.52916667,-121.9791667,2090
37.52916667,-121.9708333,1731
37.52916667,-121.9625,2924
37.52916667,-121.9541667,1553
37.52916667,-121.9458333,551
37.52916667,-121.9375,606
37.52916667,-121.9291667,1444
37.52916667,-121.9208333,1912
37.52916667,-121.9125,1720
37.52916667,-121.9041667,1
37.52916667,-121.8958333,6
37.52916667,-121.8875,0
37.52916667,-121.8791667,0
37.52083333,-122.3958333,0
37.52083333,-122.3875,0
37.52083333,-122.3791667,1
37.52083333,-122.3708333,0
37.52083333,-122.3625,2
37.52083333,-122.3541667,398
37.52083333,-122.3458333,648
37.52083333,-122.3375,1020
37.52083333,-122.3291667,818
37.52083333,-122.3208333,242
37.52083333,-122.3125,628
37.52083333,-122.3041667,1400
37.52083333,-122.2958333,1478
37.52083333,-122.2875,1531
37.52083333,-122.2791667,2451
37.52083333,-122.2708333,2684
37.52083333,-122.2625,1337
37.52083333,-122.2541667,2554
37.52083333,-122.2458333,140
37.52083333,-122.2375,23
37.52083333,-122.2291667,39
37.52083333,-122.2208333,70
37.52083333,-122.2125,85
37.52083333,-122.2041667,24
37.52083333,-122.1958333,26
37.52083333,-122.1125,0
37.52083333,-122.1041667,0
37.52083333,-122.0958333,0
37.52083333,-122.0875,0
37.52083333,-122.0791667,6
37.52083333,-122.0708333,8
37.52083333,-122.0625,11
37.52083333,-122.0541667,241
37.52083333,-122.0458333,933
37.52083333,-122.0375,710
37.52083333,-122.0291667,260
37.52083333,-122.0208333,265
37.52083333,-122.0125,990
37.52083333,-122.0041667,2504
37.52083333,-121.9958333,3275
37.52083333,-121.9875,1091
37.52083333,-121.9791667,1918
37.52083333,-121.9708333,2815
37.52083333,-121.9625,2523
37.52083333,-121.9541667,2188
37.52083333,-121.9458333,1019
37.52083333,-121.9375,464
37.52083333,-121.9291667,738
37.52083333,-121.9208333,984
37.52083333,-121.9125,760
37.52083333,-121.9041667,10
37.52083333,-121.8958333,3
37.52083333,-121.8875,5
37.52083333,-121.8791667,0
37.5125,-122.3875,0
37.5125,-122.3791667,3
37.5125,-122.3708333,0
37.5125,-122.3625,0
37.5125,-122.3541667,11
37.5125,-122.3458333,125
37.5125,-122.3375,570
37.5125,-122.3291667,372
37.5125,-122.3208333,866
37.5125,-122.3125,1195
37.5125,-122.3041667,1958
37.5125,-122.2958333,2883
37.5125,-122.2875,1969
37.5125,-122.2791667,877
37.5125,-122.2708333,1602
37.5125,-122.2625,1705
37.5125,-122.2541667,734
37.5125,-122.2458333,48
37.5125,-122.2375,46
37.5125,-122.2291667,83
37.5125,-122.2208333,31
37.5125,-122.2125,47
37.5125,-122.2041667,1392
37.5125,-122.1958333,261
37.5125,-122.1875,1
37.5125,-122.1791667,0
37.5125,-122.1125,2
37.5125,-122.1041667,0
37.5125,-122.0958333,2
37.5125,-122.0875,3
37.5125,-122.0791667,0
37.5125,-122.0708333,0
37.5125,-122.0625,0
37.5125,-122.0541667,30
37.5125,-122.0458333,27
37.5125,-122.0375,5
37.5125,-122.0291667,19
37.5125,-122.0208333,1
37.5125,-122.0125,23
37.5125,-122.0041667,55
37.5125,-121.9958333,772
37.5125,-121.9875,882
37.5125,-121.9791667,1356
37.5125,-121.9708333,1254
37.5125,-121.9625,1890
37.5125,-121.9541667,1453
37.5125,-121.9458333,1450
37.5125,-121.9375,1438
37.5125,-121.9291667,842
37.5125,-121.9208333,1161
37.5125,-121.9125,697
37.5125,-121.9041667,172
37.5125,-121.8958333,0
37.5125,-121.8875,1
37.5125,-121.8791667,0
37.5125,-121.8708333,0
37.50416667,-122.3791667,0
37.50416667,-122.3708333,0
37.50416667,-122.3625,5
37.50416667,-122.3541667,8
37.50416667,-122.3458333,9
37.50416667,-122.3375,28
37.50416667,-122.3291667,15
37.50416667,-122.3208333,288
37.50416667,-122.3125,380
37.50416667,-122.3041667,541
37.50416667,-122.2958333,622
37.50416667,-122.2875,1887
37.50416667,-122.2791667,1234
37.50416667,-122.2708333,1611
37.50416667,-122.2625,3999
37.50416667,-122.2541667,2161
37.50416667,-122.2458333,1397
37.50416667,-122.2375,19
37.50416667,-122.2291667,55
37.50416667,-122.2208333,204
37.50416667,-122.2125,266
37.50416667,-122.2041667,14
37.50416667,-122.1958333,6
37.50416667,-122.1875,12
37.50416667,-122.1791667,2
37.50416667,-122.1708333,0
37.50416667,-122.1458333,0
37.50416667,-122.1375,5
37.50416667,-122.1041667,4
37.50416667,-122.0958333,0
37.50416667,-122.0875,1
37.50416667,-122.0708333,0
37.50416667,-122.0625,3
37.50416667,-122.0541667,0
37.50416667,-122.0458333,0
37.50416667,-122.0375,9
37.50416667,-122.0291667,24
37.50416667,-122.0208333,4
37.50416667,-122.0125,36
37.50416667,-122.0041667,25
37.50416667,-121.9958333,63
37.50416667,-121.9875,194
37.50416667,-121.9791667,738
37.50416667,-121.9708333,209
37.50416667,-121.9625,655
37.50416667,-121.9541667,1005
37.50416667,-121.9458333,272
37.50416667,-121.9375,932
37.50416667,-121.9291667,1255
37.50416667,-121.9208333,1160
37.50416667,-121.9125,675
37.50416667,-121.9041667,69
37.50416667,-121.8958333,0
37.50416667,-121.8875,0
37.50416667,-121.8791667,0
37.50416667,-121.8708333,0
37.50416667,-121.8625,0
37.49583333,-122.3708333,34
37.49583333,-122.3625,4
37.49583333,-122.3541667,3
37.49583333,-122.3458333,11
37.49583333,-122.3375,3
37.49583333,-122.3291667,19
37.49583333,-122.3208333,14
37.49583333,-122.3125,15
37.49583333,-122.3041667,132
37.49583333,-122.2958333,406
37.49583333,-122.2875,328
37.49583333,-122.2791667,1067
37.49583333,-122.2708333,1223
37.49583333,-122.2625,2135
37.49583333,-122.2541667,1986
37.49583333,-122.2458333,2128
37.49583333,-122.2375,1289
37.49583333,-122.2291667,668
37.49583333,-122.2208333,713
37.49583333,-122.2125,352
37.49583333,-122.2041667,40
37.49583333,-122.1958333,19
37.49583333,-122.1875,22
37.49583333,-122.1791667,33
37.49583333,-122.1708333,4
37.49583333,-122.1625,5
37.49583333,-122.1541667,7
37.49583333,-122.1458333,3
37.49583333,-122.1375,36
37.49583333,-122.1291667,21
37.49583333,-122.0541667,0
37.49583333,-122.0458333,0
37.49583333,-122.0375,0
37.49583333,-122.0291667,0
37.49583333,-122.0208333,0
37.49583333,-122.0125,8
37.49583333,-122.0041667,11
37.49583333,-121.9958333,30
37.49583333,-121.9875,63
37.49583333,-121.9791667,817
37.49583333,-121.9708333,26
37.49583333,-121.9625,90
37.49583333,-121.9541667,439
37.49583333,-121.9458333,3207
37.49583333,-121.9375,3300
37.49583333,-121.9291667,1495
37.49583333,-121.9208333,719
37.49583333,-121.9125,756
37.49583333,-121.9041667,98
37.49583333,-121.8958333,0
37.49583333,-121.8875,0
37.49583333,-121.8791667,0
37.49583333,-121.8708333,0
37.49583333,-121.8625,0
37.49583333,-121.8541667,0
37.4875,-122.3625,0
37.4875,-122.3541667,0
37.4875,-122.3458333,0
37.4875,-122.3375,3
37.4875,-122.3291667,6
37.4875,-122.3208333,16
37.4875,-122.3125,7
37.4875,-122.3041667,1
37.4875,-122.2958333,45
37.4875,-122.2875,466
37.4875,-122.2791667,568
37.4875,-122.2708333,780
37.4875,-122.2625,1599
37.4875,-122.2541667,1710
37.4875,-122.2458333,1596
37.4875,-122.2375,3192
37.4875,-122.2291667,4517
37.4875,-122.2208333,5300
37.4875,-122.2125,1070
37.4875,-122.2041667,2435
37.4875,-122.1958333,1632
37.4875,-122.1875,1140
37.4875,-122.1791667,701
37.4875,-122.1708333,255
37.4875,-122.1625,3
37.4875,-122.1541667,14
37.4875,-122.1458333,54
37.4875,-122.1375,14
37.4875,-122.1291667,9
37.4875,-122.0541667,7
37.4875,-122.0458333,0
37.4875,-122.0375,0
37.4875,-122.0291667,1
37.4875,-122.0208333,0
37.4875,-122.0125,4
37.4875,-122.0041667,0
37.4875,-121.9958333,9
37.4875,-121.9875,34
37.4875,-121.9791667,13
37.4875,-121.9708333,3
37.4875,-121.9625,11
37.4875,-121.9541667,358
37.4875,-121.9458333,1381
37.4875,-121.9375,2255
37.4875,-121.9291667,1677
37.4875,-121.9208333,1948
37.4875,-121.9125,272
37.4875,-121.9041667,269
37.4875,-121.8958333,51
37.4875,-121.8875,0
37.4875,-121.8791667,0
37.4875,-121.8708333,0
37.4875,-121.8625,0
37.4875,-121.8541667,0
37.47916667,-122.3541667,0
37.47916667,-122.3458333,0
37.47916667,-122.3375,0
37.47916667,-122.3291667,0
37.47916667,-122.3208333,22
37.47916667,-122.3125,149
37.47916667,-122.3041667,5
37.47916667,-122.2958333,21
37.47916667,-122.2875,438
37.47916667,-122.2791667,708
37.47916667,-122.2708333,334
37.47916667,-122.2625,1052
37.47916667,-122.2541667,1138
37.47916667,-122.2458333,1351
37.47916667,-122.2375,2815
37.47916667,-122.2291667,4097
37.47916667,-122.2208333,2936
37.47916667,-122.2125,3158
37.47916667,-122.2041667,3088
37.47916667,-122.1958333,2441
37.47916667,-122.1875,1914
37.47916667,-122.1791667,913
37.47916667,-122.1708333,1890
37.47916667,-122.1625,1684
37.47916667,-122.1541667,1402
37.47916667,-122.1458333,763
37.47916667,-122.1375,1833
37.47916667,-122.1291667,113
37.47916667,-122.1208333,9
37.47916667,-122.0458333,0
37.47916667,-122.0375,0
37.47916667,-122.0291667,4
37.47916667,-122.0208333,0
37.47916667,-122.0125,0
37.47916667,-122.0041667,0
37.47916667,-121.9958333,1
37.47916667,-121.9875,0
37.47916667,-121.9791667,0
37.47916667,-121.9708333,0
37.47916667,-121.9625,0
37.47916667,-121.9541667,6
37.47916667,-121.9458333,290
37.47916667,-121.9375,1055
37.47916667,-121.9291667,1310
37.47916667,-121.9208333,1906
37.47916667,-121.9125,557
37.47916667,-121.9041667,98
37.47916667,-121.8958333,247
37.47916667,-121.8875,21
37.47916667,-121.8791667,0
37.47916667,-121.8708333,0
37.47916667,-121.8625,0
37.47916667,-121.8541667,0
37.47916667,-121.8458333,0
37.47083333,-122.3458333,0
37.47083333,-122.3375,0
37.47083333,-122.3291667,0
37.47083333,-122.3208333,1
37.47083333,-122.3125,25
37.47083333,-122.3041667,20
37.47083333,-122.2958333,32
37.47083333,-122.2875,153
37.47083333,-122.2791667,111
37.47083333,-122.2708333,651
37.47083333,-122.2625,719
37.47083333,-122.2541667,1011
37.47083333,-122.2458333,1582
37.47083333,-122.2375,1986
37.47083333,-122.2291667,3724
37.47083333,-122.2208333,3088
37.47083333,-122.2125,3257
37.47083333,-122.2041667,3056
37.47083333,-122.1958333,692
37.47083333,-122.1875,510
37.47083333,-122.1791667,374
37.47083333,-122.1708333,710
37.47083333,-122.1625,1638
37.47083333,-122.1541667,2310
37.47083333,-122.1458333,3181
37.47083333,-122.1375,3195
37.47083333,-122.1291667,1287
37.47083333,-122.1208333,9
37.47083333,-122.0458333,7
37.47083333,-122.0375,20
37.47083333,-122.0291667,21
37.47083333,-122.0208333,9
37.47083333,-122.0125,1
37.47083333,-122.0041667,0
37.47083333,-121.9958333,2
37.47083333,-121.9875,0
37.47083333,-121.9791667,0
37.47083333,-121.9708333,0
37.47083333,-121.9625,2
37.47083333,-121.9541667,8
37.47083333,-121.9458333,52
37.47083333,-121.9375,839
37.47083333,-121.9291667,790
37.47083333,-121.9208333,1357
37.47083333,-121.9125,1316
37.47083333,-121.9041667,214
37.47083333,-121.8958333,292
37.47083333,-121.8875,82
37.47083333,-121.8791667,4
37.47083333,-121.8708333,0
37.47083333,-121.8625,0
37.47083333,-121.8541667,0
37.47083333,-121.8458333,0
37.47083333,-121.8375,0
37.4625,-122.3375,1
37.4625,-122.3291667,0
37.4625,-122.3208333,0
37.4625,-122.3125,0
37.4625,-122.3041667,3
37.4625,-122.2958333,50
37.4625,-122.2875,13
37.4625,-122.2791667,124
37.4625,-122.2708333,723
37.4625,-122.2625,830
37.4625,-122.2541667,1472
37.4625,-122.2458333,1417
37.4625,-122.2375,2001
37.4625,-122.2291667,2362
37.4625,-122.2208333,1747
37.4625,-122.2125,333
37.4625,-122.2041667,505
37.4625,-122.1958333,853
37.4625,-122.1875,963
37.4625,-122.1791667,1112
37.4625,-122.1708333,1247
37.4625,-122.1625,1900
37.4625,-122.1541667,2059
37.4625,-122.1458333,3988
37.4625,-122.1375,1588
37.4625,-122.1291667,2506
37.4625,-122.1208333,101
37.4625,-122.1125,15
37.4625,-122.1041667,7
37.4625,-122.0041667,0
37.4625,-121.9958333,4
37.4625,-121.9875,0
37.4625,-121.9791667,3
37.4625,-121.9708333,0
37.4625,-121.9625,1
37.4625,-121.9541667,11
37.4625,-121.9458333,37
37.4625,-121.9375,43
37.4625,-121.9291667,282
37.4625,-121.9208333,1086
37.4625,-121.9125,2349
37.4625,-121.9041667,1366
37.4625,-121.8958333,355
37.4625,-121.8875,23
37.4625,-121.8791667,91
37.4625,-121.8708333,5
37.4625,-121.8625,0
37.4625,-121.8541667,2
37.4625,-121.8458333,2
37.4625,-121.8375,0
37.4625,-121.8291667,0
37.45416667,-122.3375,22
37.45416667,-122.3291667,0
37.45416667,-122.3208333,0
37.45416667,-122.3125,0
37.45416667,-122.3041667,0
37.45416667,-122.2958333,0
37.45416667,-122.2875,15
37.45416667,-122.2791667,136
37.45416667,-122.2708333,327
37.45416667,-122.2625,678
37.45416667,-122.2541667,748
37.45416667,-122.2458333,744
37.45416667,-122.2375,1188
37.45416667,-122.2291667,2035
37.45416667,-122.2208333,1471
37.45416667,-122.2125,242
37.45416667,-122.2041667,204
37.45416667,-122.1958333,399
37.45416667,-122.1875,3324
37.45416667,-122.1791667,7496
37.45416667,-122.1708333,1096
37.45416667,-122.1625,1880
37.45416667,-122.1541667,1524
37.45416667,-122.1458333,1050
37.45416667,-122.1375,2493
37.45416667,-122.1291667,2664
37.45416667,-122.1208333,482
37.45416667,-122.1125,437
37.45416667,-122.1041667,35
37.45416667,-122.0958333,24
37.45416667,-122.0875,4
37.45416667,-122.0375,2
37.45416667,-122.0291667,0
37.45416667,-122.0208333,0
37.45416667,-122.0125,0
37.45416667,-122.0041667,0
37.45416667,-121.9958333,0
37.45416667,-121.9875,2
37.45416667,-121.9791667,3
37.45416667,-121.9708333,1
37.45416667,-121.9625,0
37.45416667,-121.9541667,1
37.45416667,-121.9458333,16
37.45416667,-121.9375,14
37.45416667,-121.9291667,33
37.45416667,-121.9208333,1267
37.45416667,-121.9125,2422
37.45416667,-121.9041667,4143
37.45416667,-121.8958333,1050
37.45416667,-121.8875,183
37.45416667,-121.8791667,195
37.45416667,-121.8708333,17
37.45416667,-121.8625,1
37.45416667,-121.8541667,7
37.45416667,-121.8458333,16
37.45416667,-121.8375,0
37.45416667,-121.8291667,1
37.45416667,-121.8208333,0
37.44583333,-122.3291667,80
37.44583333,-122.3208333,0
37.44583333,-122.3125,0
37.44583333,-122.3041667,0
37.44583333,-122.2958333,0
37.44583333,-122.2875,10
37.44583333,-122.2791667,92
37.44583333,-122.2708333,325
37.44583333,-122.2625,1105
37.44583333,-122.2541667,239
37.44583333,-122.2458333,167
37.44583333,-122.2375,78
37.44583333,-122.2291667,1684
37.44583333,-122.2208333,433
37.44583333,-122.2125,195
37.44583333,-122.2041667,198
37.44583333,-122.1958333,1239
37.44583333,-122.1875,2108
37.44583333,-122.1791667,1665
37.44583333,-122.1708333,1708
37.44583333,-122.1625,6116
37.44583333,-122.1541667,3476
37.44583333,-122.1458333,1986
37.44583333,-122.1375,1729
37.44583333,-122.1291667,1555
37.44583333,-122.1208333,1295
37.44583333,-122.1125,136
37.44583333,-122.1041667,54
37.44583333,-122.0958333,36
37.44583333,-122.0875,2
37.44583333,-122.0791667,0
37.44583333,-122.0708333,0
37.44583333,-122.0625,1
37.44583333,-122.0541667,12
37.44583333,-122.0458333,0
37.44583333,-122.0375,5
37.44583333,-122.0291667,0
37.44583333,-122.0208333,2
37.44583333,-122.0125,2
37.44583333,-122.0041667,2
37.44583333,-121.9958333,0
37.44583333,-121.9875,0
37.44583333,-121.9791667,2
37.44583333,-121.9708333,1
37.44583333,-121.9625,3
37.44583333,-121.9541667,1
37.44583333,-121.9458333,5
37.44583333,-121.9375,10
37.44583333,-121.9291667,16
37.44583333,-121.9208333,499
37.44583333,-121.9125,1578
37.44583333,-121.9041667,1752
37.44583333,-121.8958333,1860
37.44583333,-121.8875,1603
37.44583333,-121.8791667,1467
37.44583333,-121.8708333,29
37.44583333,-121.8625,7
37.44583333,-121.8541667,0
37.44583333,-121.8458333,25
37.44583333,-121.8375,15
37.44583333,-121.8291667,4
37.44583333,-121.8208333,3
37.4375,-122.3208333,126
37.4375,-122.3125,0
37.4375,-122.3041667,0
37.4375,-122.2958333,0
37.4375,-122.2875,17
37.4375,-122.2791667,27
37.4375,-122.2708333,100
37.4375,-122.2625,267
37.4375,-122.2541667,413
37.4375,-122.2458333,107
37.4375,-122.2375,164
37.4375,-122.2291667,173
37.4375,-122.2208333,253
37.4375,-122.2125,981
37.4375,-122.2041667,1115
37.4375,-122.1958333,1298
37.4375,-122.1875,978
37.4375,-122.1791667,2338
37.4375,-122.1708333,493
37.4375,-122.1625,1908
37.4375,-122.1541667,2356
37.4375,-122.1458333,1051
37.4375,-122.1375,1719
37.4375,-122.1291667,1571
37.4375,-122.1208333,1705
37.4375,-122.1125,863
37.4375,-122.1041667,66
37.4375,-122.0958333,18
37.4375,-122.0875,1
37.4375,-122.0791667,6
37.4375,-122.0708333,4
37.4375,-122.0625,2
37.4375,-122.0541667,1
37.4375,-122.0458333,0
37.4375,-122.0375,0
37.4375,-122.0291667,2
37.4375,-122.0208333,0
37.4375,-122.0125,2
37.4375,-122.0041667,0
37.4375,-121.9958333,0
37.4375,-121.9875,1
37.4375,-121.9791667,10
37.4375,-121.9708333,30
37.4375,-121.9625,23
37.4375,-121.9541667,17
37.4375,-121.9458333,18
37.4375,-121.9375,21
37.4375,-121.9291667,53
37.4375,-121.9208333,846
37.4375,-121.9125,2514
37.4375,-121.9041667,1475
37.4375,-121.8958333,1584
37.4375,-121.8875,1592
37.4375,-121.8791667,2749
37.4375,-121.8708333,1080
37.4375,-121.8625,45
37.4375,-121.8541667,0
37.4375,-121.8458333,36
37.4375,-121.8375,9
37.4375,-121.8291667,3
37.4375,-121.8208333,22
37.4375,-121.8125,8
37.42916667,-122.3125,2
37.42916667,-122.3041667,0
37.42916667,-122.2958333,3
37.42916667,-122.2875,66
37.42916667,-122.2791667,87
37.42916667,-122.2708333,95
37.42916667,-122.2625,380
37.42916667,-122.2541667,632
37.42916667,-122.2458333,116
37.42916667,-122.2375,54
37.42916667,-122.2291667,118
37.42916667,-122.2208333,368
37.42916667,-122.2125,475
37.42916667,-122.2041667,1722
37.42916667,-122.1958333,1925
37.42916667,-122.1875,668
37.42916667,-122.1791667,5583
37.42916667,-122.1708333,2048
37.42916667,-122.1625,3081
37.42916667,-122.1541667,1985
37.42916667,-122.1458333,3342
37.42916667,-122.1375,2145
37.42916667,-122.1291667,2017
37.42916667,-122.1208333,1670
37.42916667,-122.1125,1719
37.42916667,-122.1041667,2117
37.42916667,-122.0958333,543
37.42916667,-122.0875,16
37.42916667,-122.0791667,34
37.42916667,-122.0708333,35
37.42916667,-122.0625,36
37.42916667,-122.0541667,33
37.42916667,-122.0458333,11
37.42916667,-122.0375,10
37.42916667,-122.0291667,6
37.42916667,-122.0208333,7
37.42916667,-122.0125,17
37.42916667,-122.0041667,6
37.42916667,-121.9958333,0
37.42916667,-121.9875,0
37.42916667,-121.9791667,196
37.42916667,-121.9708333,996
37.42916667,-121.9625,192
37.42916667,-121.9541667,47
37.42916667,-121.9458333,51
37.42916667,-121.9375,47
37.42916667,-121.9291667,49
37.42916667,-121.9208333,815
37.42916667,-121.9125,1965
37.42916667,-121.9041667,1153
37.42916667,-121.8958333,2223
37.42916667,-121.8875,1818
37.42916667,-121.8791667,2804
37.42916667,-121.8708333,1982
37.42916667,-121.8625,787
37.42916667,-121.8541667,0
